Temperature,Humidity,WindSpeed,NO2,SO2,CO,O3,PM,AQI
26.848291377240848,45.528037859460454,5.130601248884956,67.1479148667207,73.79509473975922,72.60848514838504,71.99968026274462,38.348112257504255,69.53221687314294
15.929008254399955,86.3132379320542,13.083492029481489,63.22821536376399,36.047450514155386,12.130299800553413,10.116561961310321,15.222821391686681,42.13253258591884
27.150897038028766,22.96061077723941,3.9619526551948026,19.899213895943678,67.12708252291326,30.277512827196716,62.31378537478254,66.67088553964568,40.396042426910576
18.41048247374583,67.70159027856424,11.306605091432198,41.833386410228016,27.064394198176565,53.24709078838974,35.60672991191448,28.428828909545935,48.16539369197689
16.30103185970559,38.40070698301624,9.278649733766724,75.09397983633183,8.122963480667266,56.441658777974766,78.8913962965867,58.57782709310476,53.35375009736661
33.977710745066666,29.645350862182305,19.44010659263074,10.137289755315916,99.25817954877634,60.0583196987136,23.36904488253636,58.67679078445912,50.107746296658576
34.31264066149119,26.156256130336732,12.170545453929332,27.785277608971228,15.620150793059928,16.625533034970065,63.920182938995985,44.572982090286914,42.57520989535594
31.16794696232922,75.70310207025118,6.990127441736376,27.631910846585363,98.8420993963481,37.97374048216488,23.568253457588494,83.61186155450426,58.925309214155455
21.092275383467413,47.18999710144529,2.2819156977586674,43.2018927594506,97.72799325664472,61.71942271169667,71.36602831121537,26.496706155544302,56.619977410816034
16.95344228012768,77.98134172230093,3.024936574698691,98.0368740942185,79.38181039080396,96.98188646337847,87.36780345607488,44.86325916177341,80.12543923841378
28.684660530243136,25.22850726391539,4.506338599024701,6.750254668382194,65.94229620819976,72.76311376996887,12.680179912676003,53.76921285909715,36.46271314261881
23.803049874792027,45.223227026448825,5.01933322680596,51.870099438059505,57.78070502510847,92.26037570939579,86.65956885955035,66.36247207672996,63.92463909782367
17.440764696895577,63.15930339002698,17.012321156822757,17.936468201221047,86.61015453778347,76.2212058314177,59.35752544142979,78.39718505055895,60.31256679854732
24.903538202225405,83.25785318711709,11.224455765650498,97.06765454097442,28.943952161948793,59.171696889240046,12.711049086702397,39.480728287825606,65.54664869250782
15.687770422304368,45.5002002345656,10.467818227487328,11.33035047274642,46.7681212484877,19.202336913634454,42.7541855359712,64.6046944096596,38.36947195336936
33.186408041575646,70.07131011496072,2.2953774373843494,40.36010023615913,61.93899693665019,66.66856518925131,16.08602934850979,15.061095306851913,55.577341244708165
20.17559963200034,90.87821985889497,17.2027938669887,73.78849848346061,41.11904758694911,62.337956595990704,70.03478888665695,93.26481005424786,73.74143587771161
28.25044568707964,69.26905505458436,14.456286064169674,70.45544280274453,42.7486454090268,60.24691704572665,75.88681344179497,38.305880642100355,73.14667411595187
21.23422152178822,38.6367579802907,1.3533672380000317,42.272863689393226,33.02846675020844,48.978586798824075,10.579652027279895,72.95214219764384,37.84244474650954
25.401360423556216,21.952062524523043,14.156701944595373,34.652416795271826,56.4231816684536,52.86566039892756,50.613985269464436,2.0341081882177647,37.39453843904454
25.934205586865595,89.60790991207439,10.870764346852921,39.76123785528706,85.0574528015116,33.44425271181041,81.46250560259172,20.5187142904807,77.38542467451137
18.69708911051054,21.701552868030973,1.634506914935565,26.42762631586393,20.152837800631286,51.931269264230316,93.61630415509966,48.7082544323578,35.4126895040713
34.39169255529117,89.97613381473596,9.166012830573129,20.53329387067998,93.44330387534414,19.755590567847825,51.351786674177,87.82524677323465,57.74970086289726
30.50265646722229,62.31497072217696,9.693925742600939,48.303969755889,68.90876537482296,80.51743973603767,95.02792236114071,52.72551499506771,73.26064239179375
33.78997883128378,95.1254158810317,3.315490803265515,26.853375606760732,82.32732126800302,18.577695469870783,53.56889704560298,92.98704822938791,55.07572806739566
32.89654700855297,83.90265886189323,18.913962940005646,28.746166489725013,55.619069263001165,8.496628988946641,39.419049459990795,48.37968965827963,53.870862193592004
26.957999576221702,99.834728842667,16.99950742961324,65.67560634745571,77.95167014240634,43.62460263571574,84.82031285528954,49.044909673594994,87.18563375533529
33.437484700462335,48.05694523613681,13.380446746582166,96.85373316998923,1.620039733946721,65.83074395060619,49.2982710458089,11.974678850053188,51.86252630996289
16.76985004103839,81.37506311449016,9.245911220012143,60.363720055937506,81.83804247795352,43.771682493354135,47.190251056452304,80.26562441522198,56.419673225395705
18.919657248382904,52.15447308873937,8.235310831690171,7.697946706496628,4.013885908536652,27.67541319513086,49.03124894098283,24.69654124670625,25.918974991856274
15.90454577821076,58.39004962431271,13.019469343019082,7.558361385406698,88.99133763628625,55.817118389044076,84.67850018697453,89.9612489372315,62.06094309421637
21.506606615265287,70.2004370574696,10.908637388138109,95.1423220845566,99.19627472386433,34.700233541219994,83.19415416880521,91.0824220330396,82.843054997762
22.77354579378964,89.8941691349071,1.2454621176377123,29.729079030733363,29.40674621767778,93.28676901266331,40.35199924402112,94.33101118741497,63.277288177574334
20.426980635477918,98.72667753594361,10.250052975406634,9.206698608247542,21.031855628579365,92.2645139603572,33.3299859870525,52.023048910309,62.082839409242794
31.57475018303859,81.46187310916146,16.12807234465679,59.90445871503815,76.53633638580408,50.23718199720955,49.19280240391293,67.70937847836443,78.06870159085761
22.135066533871786,53.4213425733867,9.18479755193916,62.36487782902661,25.302634092025322,32.78839940182585,57.277250973710906,77.85158800616635,63.74469009171767
20.618690193747614,53.70856018216561,1.0391315510853683,64.85048201186882,86.55623831722035,73.71324139566391,23.833721062799697,13.10146186504656,54.913165166659255
25.853921663164968,79.00658412711132,15.725563987680662,26.74020278575413,10.28425921574767,3.671294348306664,79.39550847155907,60.09571949974972,39.23558196863196
17.818484499495252,39.10217166146418,4.027275642719488,1.5110684214475034,12.595519637935826,47.47690060436513,48.648276573242285,3.4297901303311673,25.511892408669308
31.043939615080795,28.837929050511573,5.1724166977607755,96.50153694544719,97.91515551006155,33.63233942703335,33.40455484199596,49.75660833887259,57.61729584937741
16.491012873595416,48.36977261126212,3.294127068645918,25.089304569110247,67.38388982700046,92.05358851025547,10.68209929639906,15.48426816202274,44.42009701120168
34.73773873201034,42.97911933232654,6.60430129742995,67.60262880525475,84.68872244289528,1.2003027272682543,23.884516040360694,18.29229259620847,47.60457392034326
30.444895385933147,43.7046496364792,15.1350301137727,70.66298698787095,32.4329377351518,55.28148757183491,94.92811717559837,36.50475666926015,66.73576022296945
18.974313630683447,38.688620083992795,10.387717190078746,61.00074170794857,67.64837495206044,74.0663581066626,30.50996868195266,43.243716671650304,60.7450569103084
15.110442342472048,23.36745517090895,4.097625483014252,31.290739421364822,59.42418273085972,48.50179875240413,16.885928936703532,62.317242453218725,37.52742515750885
31.309228569096682,21.429914778673105,17.556601563040818,27.109625376406576,60.3150120122947,8.540303016272166,46.06727916549932,7.442841843851566,40.961645709999196
29.137146876952343,99.01779117888252,17.591637099030585,59.76682827027031,68.25324595377215,97.24613900279022,30.70877433602487,50.36917612374447,79.39605040164312
29.580143360819747,54.22185069886899,17.41156850092014,86.60956336116915,57.53591731290986,51.801043137609796,3.5159250271194153,18.262513025310113,58.38727550182329
30.425406933718914,50.74613177277453,4.775924227630785,94.67337289233956,42.906236930266594,61.41862443190114,32.314521727941724,57.397517503174186,68.47256030239507
16.480893034681806,74.3717826154456,9.024786883619761,10.590580440375764,27.592269438054686,23.660978270750732,54.41086239394686,63.74046122611835,45.49381397249824
22.169314570885454,37.46031102920513,19.699793122817503,15.482861259771985,76.8581330913202,48.34980851068038,55.17123720199669,55.67092565528539,58.378970105895036
17.317381190502594,95.99689471601803,15.440249526199807,94.47362587830797,22.62724300031862,42.914949195832186,35.65589211768887,73.82955104783076,62.86165580273272
32.26206851751187,82.90760115324417,0.5433484245111964,73.65352283347926,69.23543061544142,7.489584200198374,44.73027562526006,33.56092442409013,58.51797387498597
27.46596253655116,27.15288018498076,1.304091825209841,88.29938248297731,23.333282264932663,10.616035354746723,96.55179182347663,76.5106591633131,53.48288322120197
21.617960497052984,53.40646206279427,9.278627536246656,20.263263413534315,62.53301699544539,83.74725196187745,37.73484772303116,43.27670817081937,54.39525901345949
16.27116700572047,90.32946460497317,18.184404117231203,58.758587110940184,74.70782671290289,23.981995220659023,25.822681325998296,48.41844983225968,66.77509179846254
21.219646434313244,95.57856178331282,10.774035959054284,70.11395944174737,21.87138889065392,19.495827149863054,24.34670440667601,64.81021272610714,59.80464349697219
21.503666440534943,57.39212089998958,9.956250160685805,68.01118854469726,5.994330086130828,50.49114512501392,45.776461270413414,1.835838399922396,41.71799188706791
29.59212356676128,69.07291113685662,2.1094739991326117,40.81516908666981,13.097374299417408,76.87471313625129,75.9520148716944,65.39942214202483,65.81397735547277
27.751149427104263,33.36271568736602,13.135602094485881,1.5394891691308477,60.59969672710255,6.194651857898792,20.59881841884732,61.858514907211536,37.95395651268262
32.744254851526534,99.29349009095813,16.44206321200451,58.29260568042631,84.94464062257356,57.680791963825584,70.92961271407681,30.984711675327993,66.40020159495808
24.444298503238986,38.53373611067547,7.608400150151247,25.310153917960875,4.499682123542437,11.921044284057336,2.1149823349416286,8.579428489948949,26.458559653853328
17.391884918766035,95.41854193081005,15.51223701850655,45.02542461428904,73.41512590416463,3.6461050825618457,41.8932977983946,9.093544991304114,45.440524912335235
29.2648957444599,71.97173191938947,19.289533078016234,95.75810150838173,34.13186459500521,5.274395216221739,77.58650652027869,92.32237469852286,66.68943034286775
30.21570097233795,68.61894359030873,4.075329182553782,39.903531764243475,47.85283699195225,83.41641082084413,33.873295577443145,68.92793212258371,57.87527537702087
26.225543951389923,61.015080881320685,10.466592623894826,83.98016066644267,92.88595498455656,11.797248362806156,56.37371014453995,12.710261377074039,63.50035782886782
30.41934359909122,38.45358493742069,5.742759161691511,18.854060574925114,33.19715047358455,4.515136441229195,20.49792328259108,35.67231693089064,33.569585709073216
24.875911927287817,34.12224256044066,15.857088380676787,67.24604980250288,46.5336933939486,43.789988714291226,74.19953911261723,59.248299390159644,49.959803928934704
25.45465658763988,37.63889672561403,11.55186731762315,97.70069544389435,1.3682414760681105,84.39934719420248,5.227910326875962,83.55717050906487,64.3946044692358
23.550820367170992,34.91506097154036,12.691648351006075,10.189310087293679,8.159872000483837,26.240837648930192,85.25426448755003,4.366092871300853,26.280740086776962
15.508382534881903,82.36675788534026,15.958283192317882,0.8319942227192012,25.859159113478402,42.17126175259164,19.819638642166815,23.663313147000885,42.71481486069923
17.157828539866088,48.01002073333841,7.919409453249098,43.35827926326144,2.7852240821074403,3.9922532563751223,87.43980317083307,88.97489902953801,41.458198286180426
15.628583713734685,24.62741412507171,18.301801368140865,9.26254830513672,63.1375326048251,44.907851413487585,35.25292413005173,0.9165550183816484,30.28170198633319
27.72820822527561,97.52821041126491,10.6605773449228,74.83843496762313,42.63983568016225,57.761308063713365,72.26835744744866,20.13991027938874,73.95764895611084
21.287119621526536,90.70287079707406,3.15909645670696,91.45486638485589,54.814520272802206,57.090705375214476,31.922529778618845,95.90241759729659,77.26149089765528
25.171413823294056,94.22018265561704,13.91798236337605,43.402097270875885,17.464718589632955,33.242669217436514,90.59116712346476,61.34018465221711,70.48543940650083
33.15132947852186,99.59262581171483,15.865227008765089,25.871164215544095,29.593202943661613,31.55331806631355,12.663712551837436,26.167136663750647,53.561706618423585
19.9858445829775,33.91161993755898,6.335233541350533,43.44033190066098,66.38244748527251,10.662361893659789,17.85197892725987,6.699109439584761,36.336971954695166
23.207658460712594,51.699361512212704,17.14358513997506,72.3447817850001,96.53027236303998,36.67983206462684,49.303012515880226,2.8191340447222157,55.10616213429988
30.111022770860973,80.6590780563273,18.122865095315326,0.9054161580370979,5.04167736022092,9.949466887296465,8.193843903814614,24.474507963692727,38.27096171022611
19.57596330983245,75.68164944430337,5.538089747556178,58.945398948469716,89.03843208552661,76.65959447120517,19.598018470176193,88.14858195889104,70.78786726803565
16.53959819657586,32.311672507188405,19.67042945430444,61.329168488737906,57.68812013112085,96.62742977481858,94.37663822120143,41.59136542975095,61.624373308821326
20.79502905827536,85.26664999924942,2.8142305609751683,63.76882468959355,56.39195667556237,97.00744566667069,97.64896611478872,72.0333369165993,68.87086113959312
18.22442574508009,37.95524574693285,4.0403133680498,24.202207998087722,50.027853520776034,86.50710993753938,37.62593293304219,91.82850353799577,52.984277736549046
33.59395304685146,37.905409185809845,3.6844967847605226,71.40527233781268,6.9394085904183385,60.07921493396191,92.32860210139357,40.80404616028166,59.230162507865444
31.16240759128834,62.957953831473084,17.87979420015741,9.13914863317764,8.987685173616066,70.086569724388,54.48246756734317,19.127737103739705,44.96991665330225
27.66807513020847,67.43519478733626,13.085851046499236,19.92703364668008,60.09120056590861,28.520580268041407,26.974246587376705,51.71179308569195,42.84138150594887
32.429211803754356,66.40689662702489,3.0420856644454575,87.74700466544819,34.09585714355583,63.077042017262066,70.23987210805987,90.80836870598544,80.69156333150825
31.07344153798229,27.31894699182039,8.80646836736698,73.87231507265663,91.72680665776807,45.56495494398774,65.89018065748571,80.43744141377006,65.34461614795872
18.731401177720716,90.19686901043043,12.30596050139604,1.3745554011345251,40.659053735947225,48.20173397769325,98.91253191087334,6.582984336315379,50.989754701719164
32.85117996979956,41.24800340709648,1.6692816997876658,24.83762603698002,14.328145870264109,75.7776560375158,26.50472874092833,69.25728000775818,42.07577175686314
25.786844838313016,30.361193702624334,17.648327368146774,21.440648299316457,71.4718833502036,28.191835559725163,67.20595026617355,57.18975224589538,41.96819042031459
31.14880310328125,91.09984638951818,16.072070708830704,27.080632803697256,29.335342144100984,31.803961169451988,5.202375502944689,90.74631763464255,63.758489382945754
32.92182599846986,96.45211985838027,10.104135471532764,24.755977027988642,52.54703073558932,92.46417911286366,11.36460386967194,12.248141685029722,62.63030769076256
21.360069499437277,88.97020938123605,19.342532305183408,6.252629574284574,69.783278550517,5.622429485097225,0.3918374951093262,53.40361132046566,43.25078078014487
17.201038490553536,84.76128597799024,8.355219585501994,45.894051659682034,90.02641112020704,48.56342984133404,99.94606810596731,87.94626935118923,74.40756180148507
19.558703250838832,72.41935845112174,19.682206380729955,73.27334747861651,79.2191194801676,91.28008004078617,80.22736971474778,41.0023786741743,71.24435889666017
23.542155772525128,64.06858964873115,13.35839997607254,60.67317247174364,67.63610678727241,61.0363007818157,78.67230147335408,48.19949177328671,73.32863890676549
31.36029531844986,26.958940792912813,12.693425465078828,67.28716685980798,67.96331823951436,54.64070742121321,50.97260752881797,7.046067766695829,59.067579126655005
32.21461166512687,52.676257045655895,3.3190979059157,8.114917853623915,94.59246440320865,24.974417922935523,30.006708290543994,27.814364044891082,41.608942023854986
15.139042610623815,49.81508136098512,17.63855516609288,95.14907101767872,29.582409749653603,34.327548906444825,15.126428446267592,32.45066491689473,48.39281201397713
25.214946051551316,40.7803027008261,8.549793758412303,83.84918338430248,0.11120941961874076,85.20484158046929,28.467473884646367,94.51224487448869,47.81101829277864
23.348220062975578,77.87360909508679,3.244668115649587,80.50903184956627,27.19545593981987,55.921813176845816,37.597122192913915,28.266736054115903,53.34767441738008
19.442156209414605,59.67005880630167,0.2521503995151808,82.29838050417675,21.7891379626744,51.47421937567799,75.6310096980294,46.0868735269652,52.622146375492235
17.397307346673657,26.483697272611835,11.19511367276765,93.27105081327613,66.18345851139982,9.957971354002893,53.96617889031524,67.13044235642798,53.071249119577104
21.75230342807256,37.6146561559849,10.547992442453527,54.42539661136977,63.3711599765529,1.6028156455123121,7.748362655548268,16.21833724078774,35.739673067968916
33.858194078250385,74.66070109276768,14.387072447383172,20.02820178676259,59.34613827047238,96.36851886870491,1.802900895891224,48.64423871418745,53.69426290241166
21.464058640415104,26.090468759224017,17.805161060356042,61.678360785254114,1.62434432094537,37.698616728684165,10.233217953406315,73.85390394759077,40.78840001720884
25.37581243486732,88.0965531239015,1.5881316928605904,74.2881493667939,72.87780544506475,60.32130620995043,41.049871369737936,86.6855213027066,76.36893312020366
29.060379177903556,59.611722161117946,14.629929806807247,73.79173933540254,32.353041248549154,7.971507318728499,93.31929170490183,62.62592746624267,63.23863052110872
22.27259204758588,58.44692618613184,3.7482388819516443,52.14490241668801,66.50559890066312,68.31142857230465,63.74024812092216,66.90535153169479,52.74820821331838
34.435641654419214,67.3926227727614,17.163541063143278,6.845871933357806,55.65784285021533,93.2566708705961,80.18258998755151,12.628347258456895,59.3166149734518
34.24894589884222,85.97447727401193,16.38127027723312,37.11129384301278,34.27309254279072,57.56652529974197,46.637459450454855,94.57764972463471,60.91484748023444
20.035645916507285,47.824736632175444,10.815875099710887,92.07666084633573,13.457626710410775,12.611532237541056,36.16660831950428,13.257407748448236,50.693128966388684
24.94497011784771,74.24129220472508,14.20485597246623,58.4448909757426,9.441889766048096,58.172152747347674,10.840037271662272,77.46729371817983,62.284997747012696
21.017566196335395,65.2585571196633,6.287002263674967,53.83319432557134,83.15183331122236,76.63472131046524,87.5933022186205,26.481632177831884,61.057347179196924
20.696809887549353,41.362261613553706,9.423357978656293,26.885351438219352,91.8397542081558,40.64165365740187,78.31600290279029,93.35931437012516,51.95771153881095
15.737738947090655,90.29039890841264,16.432737954209433,36.84489199165789,64.97880467642996,87.98377479414678,16.811809759772512,71.99595393694796,63.39769830663887
27.191286679597937,83.79408172855425,9.185303943464278,89.53460891531692,10.343411486048337,64.86829533573645,51.22605638762605,75.38137129783689,60.55198505445587
25.05358046457723,72.67614677267403,7.155965306508836,66.64630475268358,40.20272168882407,89.92489182892025,48.73748079212449,21.905917305988332,66.34095319928933
16.029575024999787,88.04653832753935,9.884248945005998,78.73870267523328,72.89392001051573,62.35053112473372,62.50915526865286,44.30399766351608,70.00994919746022
20.57292928473223,89.3835360767842,16.56498504874437,45.434542306765515,77.9820884010068,13.128797200482422,94.61868939912613,61.78131945892864,70.3478237420983
33.165317719333075,76.66903813720279,6.704160947417455,63.024721945615795,11.82186222910886,30.96917111051891,57.97714417624796,76.99736182066009,56.56038978070316
19.79123781333945,86.96106626909376,3.475231862714876,24.838360874320752,0.003071884538241587,20.17949482524569,54.02172667786186,10.395937591238958,39.53997796344777
17.897897441824462,75.79771693354269,14.240280406615614,70.54608302834863,71.2137045880605,90.88264977168623,5.032293293466394,96.23653164545284,63.912081260850414
24.78905520555126,74.41126174082403,16.519564254161637,42.76013337033373,35.659617598620564,76.04000672874827,6.290747601802393,89.0220670554556,56.55128472649121
34.71300908221201,69.48891025721474,2.0127495704706666,44.25455148147456,25.448133161826025,67.6398368910006,18.734679132678888,27.034859049558435,48.29678570854813
19.84110543023001,80.2173311646113,4.7974822551188945,64.93223245768817,1.289746978952544,30.096631963162167,3.247077169174828,82.2760243032332,57.8883812838699
28.442710948117572,32.68840842344589,2.839439795219878,93.62806214689266,54.02994067614997,18.40447720502135,74.33528955700123,51.832392303982346,53.145568379667864
30.23239230657435,90.46966073591427,6.9588282316433325,6.400634660862092,85.11507354259817,75.64510879889119,72.3330303993963,46.18064815620186,66.34160399624618
19.752750879847994,89.74748221961856,9.007019578108252,82.47432373470076,95.76316462725879,47.41579458790797,13.605623443164294,31.44341058114054,65.49838553654897
29.56432697223719,22.33978264276473,14.976526739266129,29.238311041219312,56.574495061328925,22.578955215062912,83.60789007952809,58.096858663159246,39.415826304093116
22.355662654385064,86.06534004518102,13.022951697633482,44.391945450637785,51.44613277398942,61.66219781652751,15.478603484611197,72.98891177035978,61.4540580119003
27.64611661187159,30.309589397875616,12.418571349568623,2.1913328775008956,8.50563854892411,4.0333852138451975,30.11755869973588,41.09329049627583,29.744457826854187
27.670594215217896,46.809508340731355,7.047498932193088,30.1046077834313,54.887280154259976,32.61702541282535,24.8976899161365,62.92191930082921,40.20604753259305
25.71549368149517,79.48066050332862,16.8289510616952,50.26312426301305,37.99790789653946,46.85569945911347,37.23070985730478,69.93129211553037,65.75169060159897
16.805795401088165,32.860791683864655,9.42574334796329,5.617607734743901,60.71352808835769,14.795833410940585,25.466376588996187,71.11218170152858,29.494298632576744
31.70604991178476,85.43736192952497,19.58209876030309,49.10957293831652,38.87263478765467,98.46544775908396,48.8950926438452,5.196609813118025,65.28171611558561
21.415601299434716,86.57073423661936,12.682842765914737,92.71106288584274,24.029912345036674,20.909736458961426,40.74078813546854,85.97478056850669,69.37642712983664
18.730370207997083,60.597418700866896,2.5252948312900547,10.539321810780521,9.49652752283765,13.035313004326554,98.65694907793265,45.82533147650479,37.291121296744514
15.815502831095278,20.510869737346688,13.523551241508681,76.44407280755044,31.491844458889574,20.35348738868964,5.592635012822567,26.241608169621443,36.763221700517775
26.817858863764837,42.96305065399302,6.50208030863398,40.967105337599264,9.664483428775227,76.90611331597242,14.218137638735161,24.176450747968158,42.72322347144592
28.55128723684565,69.35415347005937,13.726543933721949,65.5173714524338,17.689695082398394,42.55056592718428,5.282589390860249,48.301411284395044,55.223174917475696
15.331756578557123,98.49489424219388,1.3928229632481148,26.023659798522935,98.73361585795459,56.541593975253804,62.58411949823758,88.68315394689591,56.214538437286805
25.24186116598562,70.54508216133347,3.4976287435191877,15.949226254135828,44.41035569066186,2.1009156986360744,5.450927741371958,37.83475816826469,28.85965089126894
19.529915503958758,40.78428648513278,17.114745178115726,16.046261427122644,53.187176650501655,3.4431308573314556,83.64397373761233,74.97257467835433,46.60818750009345
27.903455808188998,70.72045624796891,4.543591140470298,7.049194564314465,87.36185287372153,44.582554982701616,51.19386306819278,9.68187309872186,54.83957756809648
18.487328580099827,63.198830377268436,16.7408225048588,18.564670490124303,99.55689004906878,81.66552432016235,52.70076245815337,47.60567021510618,55.25369104470032
28.81875476204932,82.3876316120915,5.585521769088208,66.42193849889682,58.27144493446815,88.52388787075652,56.15945077121942,99.16861403927356,76.7831426910342
22.734706926010748,28.558451106156674,12.857638201174153,88.16906118435081,81.24738210441717,8.670656759564022,17.081370630621073,77.0437802792337,53.833930901261986
33.73459977473469,80.88223220016224,13.883011470196621,81.41256855911618,32.694102433667524,53.836310210102276,19.769030311448756,21.0528488440613,67.59903611354031
17.750418882919867,63.301326294088824,10.253095062901059,68.51343098744842,30.57439574472911,91.32296862792705,31.88173228730047,50.14414736979107,51.21119417133988
21.82132702100517,97.03936030871957,6.106213533934626,11.043186341110268,40.27037209945602,38.797275439788635,59.34964158218514,23.362476364856654,47.61844656751988
17.269470424811782,47.34977328309489,4.252887527421922,28.918744629594983,67.25072626736491,82.95658314283686,21.011777594021453,40.95609272625092,47.142416734189425
33.49387236557126,70.60975145071585,0.6637870912485244,30.980687532246897,68.21916892550988,13.36956543994362,11.633172713326124,78.00840237349648,55.30351534589203
32.54678706761962,94.5622484408014,6.078928024814476,24.99569463976212,31.52394346494508,93.53944896677987,97.01168864184322,77.12248152904037,86.40445748936816
20.15883255430311,28.20077823925434,13.06325581062566,51.50056597097231,13.320992413662868,75.14233175313026,2.1981814809622913,22.810037790238514,39.32168818930014
28.19968092068358,94.9782789789161,18.766096368969652,53.55538148796726,63.239625646550856,94.13343927869016,80.26974053360216,92.22233181548602,76.38876315472048
31.344444004024318,75.03085778406506,17.42408964526104,35.68859751711102,12.832586218876452,67.66172335525064,78.8035149575022,59.25681827648268,65.16227143201515
26.10401623198925,25.42696472841375,15.321295530706053,35.3789158736436,57.84925082293301,36.3403931999427,29.7214113845096,37.992429096201455,48.174270614094205
25.59301156712013,44.0770853557453,15.768946865065974,82.85555979060814,69.3422128056309,93.81811725247225,13.56266160073134,50.19355807808606,65.55626023816707
19.837045818009035,76.65376709162253,13.299698069519906,78.92928483196856,70.06114963944516,27.556677630917846,14.562864670542341,60.50712534377437,57.008740079372444
16.862055356117985,25.388048117501736,5.20573715132006,30.779583168074566,75.34721106595967,33.21725220617326,69.74316172371925,55.98905318457854,48.222905978275584
32.944315159066534,66.57363681410186,18.143900614116596,91.37884438732593,87.28594215656645,70.08084180017403,64.28065910861737,48.64050355361782,81.37462256522653
